latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
27.5,86.0,2021-04-10,1,14.84,26.4,2.51,0.06,1471.0,1.242
30.0,82.5,2019-11-07,0,-7.22,85.56,3.46,0.02,4995.0,0.051
26.4,82.8,2013-06-25,0,31.9,64.93,3.89,1.33,85.0,1.658
28.0,84.4,2020-11-11,0,17.38,67.0,1.12,0.0,712.0,0.655
30.2,82.1,2018-12-04,0,-2.51,76.31,1.15,0.0,5432.0,0.12
28.6,81.3,2024-04-19,1,32.04,22.09,2.83,0.0,243.0,3.713
26.6,87.1,2013-01-01,0,13.51,53.76,1.68,0.0,86.0,0.716
28.7,82.1,2022-05-01,1,25.7,39.68,1.73,3.46,1317.0,1.992
29.7,83.7,2012-08-24,0,6.42,68.28,1.49,1.92,4613.0,0.305
27.2,86.0,2018-03-25,1,24.83,23.95,1.99,0.0,919.0,2.385
28.7,82.6,2023-03-15,1,11.53,57.86,1.71,0.0,2480.0,0.573
27.9,83.1,2016-04-07,0,23.63,31.18,2.63,0.1,1688.0,2.008
29.1,83.5,2020-03-16,0,-16.23,80.61,1.67,0.07,5125.0,0.033
26.7,85.2,2021-10-15,0,28.93,86.41,0.71,0.09,78.0,0.542
26.7,84.9,2017-08-22,0,28.74,86.28,1.22,4.94,69.0,0.541
29.1,82.6,2016-02-01,1,-0.26,50.88,1.39,0.0,3064.0,0.294
27.3,80.2,2013-01-17,0,18.27,60.46,2.62,1.69,138.0,0.83
27.8,88.4,2023-06-14,0,5.7,81.54,3.56,8.51,4480.0,0.169
27.4,84.5,2019-05-19,1,31.58,35.86,1.19,0.87,383.0,2.978
26.8,80.2,2014-07-20,0,29.37,79.52,1.45,8.92,125.0,0.838
27.2,80.4,2017-08-04,0,29.6,76.99,2.11,0.24,136.0,0.954
29.5,80.9,2016-04-29,1,21.58,18.47,2.17,0.0,1181.0,2.101
27.9,82.5,2024-04-05,1,25.93,27.25,3.44,0.0,611.0,2.435
29.7,86.4,2017-10-22,0,-1.85,52.2,2.07,0.01,5635.0,0.255
26.7,86.8,2019-03-18,1,23.49,35.47,1.49,0.66,196.0,1.867
27.3,85.1,2023-04-13,1,26.8,28.81,1.72,0.0,497.0,2.509
27.5,84.5,2016-03-30,1,27.86,29.92,1.24,6.99,455.0,2.627
29.5,81.3,2014-04-29,1,16.61,36.85,1.93,0.0,3167.0,1.194
29.1,84.2,2018-08-05,0,5.84,80.74,1.29,17.87,5163.0,0.178
29.8,81.3,2023-01-16,1,-10.47,48.89,2.37,0.0,4514.0,0.141
28.5,80.6,2022-06-13,0,36.62,30.18,1.67,0.23,178.0,4.291
28.5,81.5,2019-05-13,1,32.69,23.38,1.67,0.08,1056.0,3.788
27.8,84.0,2016-03-23,1,21.25,19.2,2.09,0.0,1083.0,2.041
27.2,81.0,2023-06-14,0,39.76,24.86,6.33,0.0,127.0,5.472
28.7,87.5,2023-08-13,0,5.19,86.72,2.77,7.86,5499.0,0.117
27.1,86.1,2025-04-06,1,25.76,32.49,1.65,0.0,434.0,2.237
27.8,87.7,2020-12-31,0,-5.13,40.92,1.18,0.0,4947.0,0.246
28.5,85.7,2023-09-25,0,2.61,87.05,2.45,2.07,5584.0,0.095
28.6,81.4,2018-04-26,1,30.61,28.27,2.4,0.08,1045.0,3.152
27.5,84.0,2014-04-09,1,27.92,27.82,2.07,0.13,171.0,2.716
26.5,87.5,2013-09-22,0,27.58,82.25,0.76,0.18,79.0,0.655
27.4,89.0,2019-01-18,0,-1.39,78.44,1.12,0.0,3206.0,0.119
27.8,87.4,2014-05-07,0,3.07,81.7,2.8,2.77,3387.0,0.139
27.7,80.1,2014-10-11,0,27.36,41.97,1.74,0.0,150.0,2.113
30.1,83.5,2019-12-07,0,-11.52,57.93,1.7,0.0,4805.0,0.106
27.8,84.2,2016-04-27,1,25.31,13.86,1.87,0.0,773.0,2.78
29.7,82.1,2015-10-25,0,7.84,58.58,1.4,0.0,2542.0,0.44
28.3,81.9,2014-05-16,1,26.64,29.31,2.14,0.0,1124.0,2.468
28.8,81.8,2012-06-29,0,21.84,43.42,1.8,0.0,1530.0,1.481
29.2,82.0,2018-05-02,0,14.83,72.45,1.62,2.49,2939.0,0.465
30.5,88.2,2014-02-05,0,-11.33,56.63,6.61,0.0,5265.0,0.111
26.9,80.4,2014-05-09,0,35.84,16.22,3.98,0.0,128.0,4.934
28.2,81.9,2023-05-14,1,32.33,28.73,2.05,0.56,498.0,3.452
27.3,85.6,2013-11-02,0,15.79,82.49,1.12,0.28,571.0,0.314
27.3,85.9,2019-11-21,0,14.2,79.92,1.05,0.0,913.0,0.325
29.4,82.6,2022-07-14,0,8.23,84.88,2.82,2.21,5155.0,0.165
27.6,89.3,2020-03-01,0,0.29,80.2,1.26,3.78,3501.0,0.124
27.8,83.2,2024-04-25,1,25.02,21.46,2.99,0.0,570.0,2.491
29.0,87.3,2013-06-09,0,9.89,30.03,2.85,0.0,4868.0,0.853
26.9,86.2,2014-03-30,1,26.36,26.92,3.27,0.0,173.0,2.509
28.2,82.1,2023-02-22,0,22.39,41.11,1.45,0.0,591.0,1.594
29.4,80.7,2016-04-29,1,21.58,18.47,2.17,0.0,1249.0,2.101
27.4,86.0,2021-03-05,1,9.54,43.3,2.25,0.44,833.0,0.675
28.3,81.9,2023-04-18,1,26.85,31.27,2.09,0.01,1124.0,2.429
29.4,88.8,2017-07-05,0,8.83,71.41,1.73,4.87,4513.0,0.324
26.6,89.3,2024-06-30,0,28.38,90.77,1.31,50.68,74.0,0.357
27.6,89.1,2017-04-10,0,2.98,51.4,1.83,0.39,4422.0,0.368
28.2,81.0,2018-01-04,0,13.78,42.33,0.87,0.0,139.0,0.909
28.7,85.3,2014-05-20,0,5.35,67.62,2.26,0.01,4046.0,0.289
27.6,87.8,2017-04-11,1,10.13,33.05,1.98,0.0,2149.0,0.829
27.5,88.2,2020-11-15,0,3.81,64.3,0.88,0.06,4406.0,0.286
27.6,83.4,2017-05-12,1,33.75,37.77,1.14,5.89,117.0,3.264
28.3,87.6,2013-05-26,0,5.72,55.08,2.78,0.16,5274.0,0.412
29.0,80.8,2024-04-23,1,26.69,23.64,1.51,0.0,1480.0,2.673
28.6,82.0,2022-04-20,1,26.45,29.7,1.95,0.44,921.0,2.427
28.7,80.6,2023-04-17,1,31.62,30.87,2.26,0.0,179.0,3.217
30.5,81.5,2017-03-29,0,-1.59,71.75,3.69,0.04,5294.0,0.154
29.2,85.6,2015-10-25,0,-2.86,60.93,1.91,0.0,4805.0,0.193
26.9,86.7,2023-04-26,1,23.55,43.81,1.94,3.43,1018.0,1.632
29.0,83.8,2012-08-15,0,5.49,74.87,1.77,2.25,4819.0,0.227
26.5,84.1,2021-10-30,0,20.25,84.48,1.96,0.0,74.0,0.369
26.5,83.8,2019-05-10,0,36.07,17.59,3.53,0.0,77.0,4.915
30.1,86.4,2021-08-23,0,7.27,72.75,1.43,6.8,4793.0,0.278
29.5,88.5,2015-04-28,0,2.22,51.5,1.77,0.01,4353.0,0.348
29.0,87.4,2023-01-17,0,-12.64,37.93,4.28,0.0,5302.0,0.143
26.8,87.2,2019-03-23,1,20.6,29.51,2.1,0.16,188.0,1.71
29.9,80.1,2017-01-09,0,0.59,62.27,1.23,0.0,1809.0,0.241
28.4,82.0,2019-05-24,1,27.98,37.1,1.85,2.52,1874.0,2.375
30.3,84.2,2023-04-14,0,-5.9,73.29,2.03,0.0,5586.0,0.105
28.7,81.8,2024-04-08,1,22.98,21.23,1.67,0.0,1785.0,2.21
29.8,80.7,2016-04-14,0,7.68,55.33,1.88,0.0,3094.0,0.469
28.7,81.9,2021-04-09,1,23.39,15.52,1.79,0.0,1317.0,2.43
27.5,84.5,2024-04-07,1,29.55,21.82,2.79,0.0,455.0,3.233
27.2,83.5,2022-08-09,0,29.56,83.1,3.05,4.22,90.0,0.699
28.9,80.2,2017-03-31,1,30.82,21.21,2.43,0.0,207.0,3.504
27.2,84.9,2014-03-14,1,23.0,37.89,1.7,0.0,160.0,1.745
26.4,83.9,2012-04-27,0,34.2,20.11,2.97,0.42,71.0,4.297
28.6,82.0,2022-04-23,1,24.42,29.28,2.39,0.0,921.0,2.164
27.9,87.1,2021-11-14,0,-5.48,54.63,2.23,0.0,7281.0,0.184
27.3,84.8,2014-04-09,1,25.38,29.36,1.65,0.18,230.0,2.289
28.5,83.4,2018-01-31,1,7.42,35.59,1.8,0.0,2157.0,0.664
28.2,88.5,2018-07-13,0,7.47,86.16,2.64,10.76,4617.0,0.143
29.7,84.7,2019-11-15,0,-5.77,60.86,2.4,0.0,5719.0,0.155
26.8,85.9,2016-12-29,0,16.82,51.59,1.1,0.0,89.0,0.927
28.3,89.0,2021-04-22,0,-3.45,70.48,6.4,2.69,4888.0,0.14
29.7,82.0,2017-12-26,1,2.59,31.58,1.6,0.0,2126.0,0.504
27.5,84.4,2024-04-02,1,26.92,27.55,2.17,0.0,416.0,2.571
28.9,80.9,2024-04-19,1,28.31,24.8,1.82,0.0,851.0,2.894
28.3,82.3,2023-05-06,1,16.87,60.29,2.38,0.0,1429.0,0.763
27.6,83.9,2014-04-13,1,28.25,24.82,1.75,0.01,206.0,2.883
27.9,84.9,2016-04-09,1,18.53,29.67,2.14,0.0,824.0,1.501
27.5,84.5,2018-02-22,1,21.53,30.97,1.4,0.87,455.0,1.773
27.5,84.1,2024-04-24,1,31.46,17.75,3.13,0.0,331.0,3.793
29.5,83.7,2020-02-06,0,-23.11,74.25,3.39,0.0,5085.0,0.024
26.8,89.1,2014-05-24,0,19.78,74.51,0.49,5.41,190.0,0.588
27.1,85.0,2024-11-26,1,19.39,72.11,1.25,0.0,113.0,0.628
27.3,81.5,2018-06-02,0,33.34,50.34,2.44,0.78,114.0,2.546
28.0,82.1,2022-04-24,1,30.05,22.78,3.11,0.0,209.0,3.286
27.2,84.7,2023-12-08,0,18.98,70.21,1.81,0.05,113.0,0.654
27.8,86.6,2022-07-30,0,5.53,85.22,1.94,6.7,6085.0,0.134
29.1,80.4,2019-05-05,1,26.82,21.02,1.63,0.0,843.0,2.786
27.4,87.6,2018-11-03,0,8.25,83.1,1.58,0.36,1636.0,0.184
29.7,80.6,2014-06-02,0,22.84,47.39,1.85,0.26,1305.0,1.464
29.1,88.7,2022-08-06,0,11.69,62.88,2.61,4.09,4002.0,0.51
29.8,82.1,2015-12-01,1,-2.69,41.97,1.4,0.0,3422.0,0.291
27.5,84.4,2023-04-23,1,28.93,28.98,1.56,0.31,416.0,2.833
28.5,88.7,2020-01-05,0,-16.87,61.82,5.19,0.29,5400.0,0.062
30.0,87.1,2017-12-06,0,-6.54,76.0,4.0,0.0,5363.0,0.09
27.0,81.8,2013-08-05,0,29.65,84.05,1.68,5.75,105.0,0.663
27.6,83.8,2021-03-22,1,28.01,19.64,2.36,0.0,746.0,3.039
29.5,80.8,2022-07-20,0,20.6,90.27,1.38,13.28,1591.0,0.236
28.9,80.8,2024-04-08,1,25.01,17.25,1.39,0.0,906.0,2.623
28.5,80.8,2020-05-16,1,28.93,51.84,2.16,0.0,177.0,1.921
29.1,80.4,2016-04-28,1,28.89,12.96,1.79,0.0,843.0,3.464
30.2,81.2,2013-04-10,0,-2.28,82.99,2.32,0.0,3933.0,0.088
29.2,85.2,2016-04-04,0,-0.89,64.47,2.68,0.12,5158.0,0.203
29.8,83.5,2024-02-06,0,-15.79,62.62,7.72,0.0,4610.0,0.067
28.2,80.6,2018-09-14,0,26.84,87.48,2.6,1.09,152.0,0.442
28.8,87.8,2018-08-28,0,7.83,79.73,1.58,9.53,4888.0,0.215
28.4,81.6,2021-04-06,1,23.96,20.55,1.89,0.0,268.0,2.365
27.5,85.0,2019-03-23,1,21.65,32.74,2.08,0.0,1310.0,1.741
28.6,81.7,2023-04-27,1,22.63,46.6,1.34,1.02,1269.0,1.467
28.5,81.7,2021-04-11,1,23.5,13.96,2.02,0.0,644.0,2.491
27.6,83.2,2019-01-10,1,15.95,47.98,1.23,0.0,114.0,0.943
30.2,81.7,2021-04-05,0,-0.59,46.13,2.62,0.0,4384.0,0.315
27.8,88.5,2019-07-27,0,6.79,87.84,2.7,5.73,4367.0,0.12
27.3,85.5,2024-05-02,1,22.74,19.16,2.51,0.0,525.0,2.236
29.2,82.8,2016-11-10,0,7.93,40.4,1.2,0.0,4528.0,0.636
27.8,86.4,2012-08-05,0,9.73,80.43,2.02,0.66,4737.0,0.236
27.0,85.9,2014-12-14,0,17.82,63.66,1.93,4.41,272.0,0.742
29.9,86.5,2024-01-14,0,-13.35,44.1,2.9,0.0,5476.0,0.122
29.7,81.3,2022-11-26,0,9.67,57.12,1.43,0.0,2560.0,0.515
29.4,84.0,2021-02-08,0,-11.26,31.89,1.48,0.0,4571.0,0.176
28.8,80.8,2023-04-16,1,26.52,36.11,1.61,0.0,256.0,2.215
26.9,86.5,2016-04-09,1,29.65,19.41,3.9,0.0,520.0,3.351
28.6,81.5,2019-04-27,1,32.62,24.34,1.7,0.03,387.0,3.725
28.8,86.1,2016-09-25,0,2.95,78.38,2.3,1.65,4830.0,0.163
27.8,82.7,2022-04-16,1,26.16,28.39,2.88,0.1,328.0,2.43
27.2,80.4,2015-01-10,0,12.32,40.99,2.29,0.0,136.0,0.845
27.3,87.0,2020-12-18,0,0.76,61.35,1.93,0.0,2743.0,0.249
28.9,86.9,2019-03-11,0,-7.77,53.75,4.43,0.0,5033.0,0.157
28.8,80.5,2021-04-04,1,23.21,9.69,1.38,0.0,204.0,2.57
28.7,81.6,2024-04-28,1,26.19,27.47,2.25,0.02,1786.0,2.466
30.3,85.8,2019-07-29,0,9.39,66.86,1.82,13.35,5471.0,0.391
29.9,81.6,2024-06-10,0,8.31,54.48,2.34,0.08,3750.0,0.499
29.2,89.3,2017-11-16,0,-0.64,67.63,2.9,0.0,4714.0,0.189
27.3,85.0,2019-01-06,1,14.8,37.68,1.29,0.05,374.0,1.049
28.1,82.1,2017-04-12,1,29.3,19.19,2.16,0.0,930.0,3.294
27.7,82.8,2023-05-15,1,32.76,26.21,2.48,0.17,171.0,3.662
28.9,82.5,2023-04-17,1,9.42,59.67,1.92,0.0,1771.0,0.476
29.1,84.2,2014-02-18,0,-16.68,55.08,2.86,0.0,5163.0,0.074
27.7,81.8,2013-01-21,0,13.21,52.19,1.17,0.0,122.0,0.726
27.2,85.8,2025-04-02,1,27.22,23.74,1.59,0.0,557.0,2.754
27.1,85.8,2025-04-02,1,27.22,23.74,1.59,0.0,402.0,2.754
28.1,86.6,2013-10-24,0,-2.13,73.33,1.64,0.0,6429.0,0.139
26.4,84.8,2015-08-07,0,31.3,71.36,0.7,6.95,64.0,1.309
27.6,83.9,2014-04-10,1,27.61,22.62,2.03,0.0,206.0,2.859
28.6,81.5,2019-05-13,1,32.69,23.38,1.67,0.08,387.0,3.788
30.2,81.6,2016-06-11,0,8.68,73.07,2.54,0.21,5229.0,0.303
27.5,84.3,2022-07-14,0,29.05,80.41,1.52,1.73,196.0,0.787
27.3,82.9,2018-02-11,0,19.93,26.05,1.26,0.0,92.0,1.722
26.4,89.1,2017-04-21,0,25.5,87.24,2.06,24.74,57.0,0.416
26.3,86.8,2013-05-02,0,32.08,29.13,3.05,4.73,62.0,3.385
29.4,85.6,2023-11-28,0,-9.23,63.48,3.29,0.0,5122.0,0.111
28.6,82.0,2021-03-25,1,19.27,31.85,2.33,0.04,921.0,1.523
28.5,81.4,2019-05-11,1,33.94,24.45,1.57,0.01,373.0,4.005
26.6,88.2,2019-11-29,0,20.59,67.51,1.09,0.0,110.0,0.788
28.8,81.8,2021-04-28,1,16.75,43.31,1.46,0.0,1530.0,1.081
27.5,84.2,2024-04-08,1,28.38,18.45,2.22,0.0,298.0,3.151
26.9,82.3,2014-06-21,0,34.22,60.05,1.47,18.14,97.0,2.151
27.2,85.5,2017-04-10,1,27.61,14.15,2.47,0.0,176.0,3.172
26.8,86.6,2016-03-25,1,24.8,19.66,1.78,0.0,335.0,2.515
27.3,85.4,2015-11-18,0,15.25,57.89,1.27,0.11,361.0,0.73
27.9,83.2,2014-05-03,1,24.88,44.18,1.61,1.61,1386.0,1.756
29.9,83.3,2013-12-15,0,-13.64,48.0,3.04,0.0,4728.0,0.111
26.9,80.9,2019-03-04,0,20.1,59.31,1.48,0.01,110.0,0.957
26.5,84.8,2024-09-25,0,27.74,91.92,2.62,15.21,66.0,0.301
27.2,82.9,2018-04-27,0,32.46,37.9,3.89,0.02,90.0,3.03
28.0,83.6,2023-04-09,1,20.74,36.5,1.77,0.0,694.0,1.554
27.6,83.8,2019-04-29,1,32.67,23.86,1.23,6.29,746.0,3.76
28.8,80.2,2018-05-23,0,35.31,17.35,2.59,0.03,179.0,4.727
28.0,82.2,2021-04-18,1,26.32,27.62,3.41,1.01,344.0,2.479
27.5,83.9,2016-03-02,0,24.42,20.8,1.6,0.01,686.0,2.423
26.9,87.2,2019-05-09,0,25.57,35.19,1.75,0.27,678.0,2.124
27.1,87.7,2014-04-02,1,21.79,19.45,1.77,0.0,1041.0,2.103
27.9,84.9,2016-04-14,1,18.66,32.0,2.07,0.12,824.0,1.463
29.4,80.5,2014-05-14,1,19.59,43.97,2.05,0.0,1854.0,1.277
26.8,87.0,2021-04-03,1,22.49,17.75,2.2,0.0,135.0,2.24
28.4,83.6,2015-03-20,0,4.14,67.84,1.62,0.0,1182.0,0.264
27.6,85.7,2021-03-26,1,19.75,25.31,2.11,0.0,972.0,1.72
28.5,81.9,2024-04-06,1,23.83,27.71,2.15,0.0,2066.0,2.135
28.2,84.4,2023-12-28,0,12.99,65.11,1.26,0.0,659.0,0.522
27.5,87.1,2020-03-31,0,8.91,57.56,2.07,0.12,1475.0,0.484
29.4,81.5,2021-04-11,1,12.62,24.35,2.07,0.0,3168.0,1.105
29.1,81.7,2017-12-12,0,6.34,88.77,1.51,2.22,1441.0,0.108
30.4,83.7,2022-02-18,0,-22.07,88.61,3.45,0.0,5241.0,0.012
28.0,86.4,2023-10-09,0,6.59,82.05,1.76,0.2,4933.0,0.175
27.3,85.0,2021-03-15,1,21.68,32.76,1.73,0.0,374.0,1.743
28.0,83.2,2014-03-08,0,15.68,42.2,1.99,0.0,1057.0,1.03
27.8,84.5,2023-02-19,1,16.1,49.39,1.62,0.0,526.0,0.926
27.4,85.3,2023-04-11,1,25.28,26.18,1.69,0.0,606.0,2.378
27.0,86.2,2014-04-09,1,26.9,21.93,2.04,0.07,220.0,2.767
28.4,81.8,2021-04-02,1,20.46,13.18,1.82,0.0,941.0,2.089
29.0,80.6,2023-04-19,1,27.59,40.46,1.49,0.86,797.0,2.197
28.4,81.4,2017-04-09,1,26.41,20.11,2.24,0.0,233.0,2.751
28.2,86.2,2024-05-30,0,7.19,70.34,2.59,1.36,4950.0,0.301
30.4,86.3,2016-06-29,0,11.66,56.71,2.31,2.76,5846.0,0.594
27.1,85.3,2018-03-21,1,27.91,16.77,1.79,0.01,128.0,3.13
26.8,87.2,2024-06-25,0,23.35,96.08,1.69,165.52,188.0,0.112
29.9,86.3,2014-07-13,0,7.55,69.25,2.73,2.89,5536.0,0.32
27.0,85.0,2021-08-01,0,28.12,89.02,3.34,5.27,92.0,0.418
26.8,86.8,2018-03-25,1,22.93,29.03,2.05,0.09,150.0,1.985
27.0,88.3,2015-01-25,0,13.23,45.92,1.26,0.0,1989.0,0.822
27.5,82.2,2020-09-30,0,28.32,66.78,0.82,0.0,110.0,1.279
28.3,82.1,2019-05-09,1,27.26,22.13,2.64,0.0,1665.0,2.819
26.9,86.4,2016-03-11,1,24.01,25.93,2.37,0.0,435.0,2.212
26.6,89.0,2022-09-18,0,28.33,85.49,1.03,2.97,79.0,0.559
28.6,81.5,2021-03-31,1,28.22,12.7,3.1,0.0,387.0,3.342
27.5,83.1,2014-02-25,0,20.16,48.12,1.49,0.09,101.0,1.225
26.5,83.1,2018-07-15,0,33.41,61.81,2.96,2.85,79.0,1.966
30.4,88.8,2019-02-11,0,-12.66,68.74,3.27,0.17,5070.0,0.072
28.9,80.2,2019-02-09,0,13.9,56.31,1.35,0.1,207.0,0.694
28.0,84.7,2014-04-21,1,17.89,31.02,1.95,0.0,906.0,1.414
29.5,85.2,2015-07-07,0,5.76,76.28,1.69,3.53,5418.0,0.218
27.8,86.2,2014-07-27,0,9.29,88.92,2.56,2.98,1934.0,0.13
27.0,88.9,2020-11-14,0,17.09,63.36,0.72,0.03,490.0,0.714
29.1,81.2,2014-05-21,1,27.46,24.08,1.75,0.0,1412.0,2.781
29.4,80.9,2018-03-13,1,16.82,32.01,1.94,0.0,2111.0,1.303
30.3,85.2,2020-06-20,0,3.61,78.97,3.32,3.19,5218.0,0.166
27.2,85.5,2016-04-09,1,32.47,16.7,3.88,0.0,176.0,4.067
26.7,82.4,2018-12-23,0,13.48,44.61,1.28,0.0,92.0,0.856
27.9,82.6,2019-04-21,1,25.04,42.74,2.05,0.61,781.0,1.818
28.0,82.7,2021-04-06,1,27.18,13.15,1.73,0.0,1482.0,3.129
28.1,84.1,2021-01-11,0,13.91,47.79,1.33,0.0,763.0,0.83
27.7,82.8,2018-03-17,1,25.68,18.74,3.19,0.75,171.0,2.68
26.8,87.0,2020-04-04,1,22.08,33.79,2.02,0.0,135.0,1.759
28.8,80.9,2025-04-03,1,23.69,18.47,1.37,0.0,339.0,2.388
28.6,81.4,2023-05-12,1,30.59,26.42,1.86,0.0,1045.0,3.229
30.3,86.7,2013-02-15,0,-14.06,62.3,4.5,0.0,4917.0,0.078
28.9,85.9,2014-07-28,0,6.35,77.59,3.06,5.71,5510.0,0.215
30.3,87.3,2017-04-26,0,-1.15,40.09,4.68,0.0,5341.0,0.336
29.1,81.4,2024-04-10,1,21.9,20.73,1.6,0.0,1115.0,2.083
26.7,80.7,2016-10-22,0,24.98,48.36,1.74,0.0,126.0,1.634
26.7,86.7,2023-03-07,1,24.1,32.66,2.55,0.55,266.0,2.021
26.7,86.8,2020-04-03,1,26.78,35.57,2.45,0.01,196.0,2.268
27.6,82.7,2024-04-10,1,31.12,12.08,2.02,0.0,122.0,3.977
27.2,83.3,2023-06-19,0,39.13,30.68,2.01,0.72,96.0,4.88
30.4,89.5,2023-09-25,0,4.26,69.87,3.32,0.04,5512.0,0.25
28.8,80.3,2017-04-04,1,30.75,18.49,2.23,0.25,189.0,3.61
27.5,84.6,2020-04-10,1,27.17,33.43,1.61,0.0,356.0,2.397
30.2,80.0,2019-06-08,0,19.57,47.12,1.98,0.16,2961.0,1.204
29.0,86.0,2013-11-23,0,-5.74,54.02,2.66,0.0,4935.0,0.183
28.3,84.1,2016-01-25,0,-5.25,66.35,1.27,0.0,1528.0,0.139
27.0,86.6,2023-08-07,0,24.49,92.76,1.97,48.82,1889.0,0.222
29.5,85.4,2012-01-26,0,-16.69,63.94,4.72,0.0,5584.0,0.06
27.9,83.3,2024-04-07,1,22.52,26.93,2.93,0.0,1036.0,1.994
29.4,82.5,2017-01-27,0,-9.45,83.31,1.73,17.88,4619.0,0.05
29.0,80.6,2022-04-24,1,27.19,18.45,1.73,0.0,797.0,2.94
28.3,86.7,2020-08-31,0,6.0,73.66,1.53,0.77,5408.0,0.246
28.0,82.3,2020-04-12,1,26.05,39.11,2.19,0.0,633.0,2.053
28.1,84.0,2014-04-23,1,24.46,25.95,2.29,0.0,835.0,2.271
26.6,86.3,2013-08-16,0,27.85,83.49,1.6,13.82,78.0,0.619
26.6,85.1,2014-04-16,0,32.86,21.24,1.9,0.0,67.0,3.931
27.0,85.8,2017-04-12,1,28.61,15.41,1.83,0.0,195.0,3.313
28.5,83.3,2014-02-02,0,3.5,42.75,1.68,0.0,2189.0,0.449
28.2,81.9,2022-05-03,1,31.8,41.74,2.02,0.44,498.0,2.739
30.2,84.8,2018-05-30,0,-3.15,69.93,3.1,4.33,5198.0,0.146
28.1,84.6,2016-04-15,1,25.52,25.08,2.05,0.0,1509.0,2.448
29.2,80.4,2021-04-10,1,25.47,11.34,1.4,0.0,1121.0,2.888
27.8,80.7,2024-02-12,0,18.27,32.52,1.03,0.0,148.0,1.417
28.7,82.0,2020-05-17,1,25.95,41.78,1.74,0.07,982.0,1.951
28.0,87.9,2016-07-23,0,4.63,89.92,2.19,8.11,5605.0,0.086
29.7,81.3,2016-02-05,1,9.25,20.46,1.75,0.0,2560.0,0.929
30.2,84.7,2021-08-23,0,6.0,75.97,1.35,43.45,5582.0,0.225
27.9,80.0,2012-07-04,0,33.29,53.21,3.26,3.7,158.0,2.392
30.3,87.8,2013-03-17,0,-8.67,52.38,3.84,0.05,5071.0,0.151
30.2,86.2,2014-04-15,0,-7.21,53.4,3.81,0.0,5340.0,0.166
27.1,87.7,2022-04-25,1,25.17,30.74,1.86,0.01,1041.0,2.216
29.5,80.9,2015-06-03,1,23.51,34.88,1.66,0.01,1181.0,1.887
26.9,89.3,2017-08-14,0,19.5,95.64,0.65,11.49,954.0,0.099
29.7,82.0,2015-11-13,1,8.77,51.61,1.55,0.0,2126.0,0.547
28.5,83.1,2013-08-31,0,14.71,92.97,2.02,3.81,3185.0,0.118
27.5,80.5,2020-11-18,0,20.88,50.32,1.73,0.0,139.0,1.226
26.9,83.2,2017-11-07,0,22.31,64.12,1.1,0.0,80.0,0.967
28.3,84.1,2021-03-26,1,3.56,44.29,1.66,0.0,1528.0,0.439
29.0,81.2,2016-03-20,1,20.3,37.78,1.55,0.04,830.0,1.482
29.4,80.9,2014-05-16,1,21.4,36.84,2.04,0.0,2111.0,1.61
27.5,84.9,2018-03-20,1,23.92,21.47,1.81,0.0,793.0,2.332
26.3,88.9,2024-06-12,0,28.62,91.16,1.62,38.03,66.0,0.346
28.8,82.6,2012-04-25,0,6.96,59.44,1.91,0.14,3802.0,0.405
28.8,86.3,2024-12-26,0,-11.03,51.93,2.48,0.0,4465.0,0.127
28.4,81.7,2021-03-26,1,20.39,26.55,1.99,0.0,1133.0,1.759
27.9,83.7,2019-08-11,0,23.82,90.53,1.45,12.39,940.0,0.28
27.9,84.5,2016-02-27,1,16.46,28.09,1.57,0.0,991.0,1.346
27.4,84.6,2017-12-21,0,18.58,53.19,1.21,0.0,387.0,1.002
28.4,84.5,2019-06-29,0,11.58,86.76,1.83,3.0,2109.0,0.181
29.3,81.4,2016-04-26,1,15.11,21.22,2.13,0.0,2653.0,1.353
28.4,84.4,2019-11-10,0,2.82,69.01,1.35,0.0,1839.0,0.232
30.5,88.8,2022-07-22,0,4.5,43.58,2.59,0.01,5354.0,0.475
26.5,84.5,2021-09-03,0,28.29,90.13,1.33,12.14,71.0,0.379
28.7,81.5,2024-04-19,1,32.04,22.09,2.83,0.0,479.0,3.713
28.3,81.7,2016-04-19,1,26.42,31.06,2.22,0.02,457.0,2.376
27.0,86.4,2025-04-02,1,25.48,27.53,1.62,0.0,370.0,2.362
28.1,84.8,2013-01-27,0,5.61,42.08,1.67,0.0,1101.0,0.527
27.1,84.8,2022-12-07,1,15.65,79.98,1.66,0.0,94.0,0.356
26.9,87.4,2014-04-23,1,26.24,19.89,2.58,0.0,1036.0,2.731
27.9,81.9,2019-04-24,1,30.92,39.31,1.59,0.14,153.0,2.714
27.3,85.6,2023-04-13,1,23.12,30.73,1.85,0.0,571.0,1.96
29.2,86.2,2012-10-21,0,-3.77,46.02,2.55,0.0,4703.0,0.249
29.0,80.8,2019-05-22,1,31.48,21.34,1.33,0.0,1480.0,3.632
27.3,84.7,2014-03-29,1,25.71,34.43,2.6,0.0,199.0,2.167
27.0,86.9,2021-04-23,1,24.15,39.11,2.21,0.66,1276.0,1.833
28.7,89.2,2019-09-04,0,7.01,77.31,1.95,3.88,4730.0,0.227
29.4,87.7,2014-04-28,0,-0.36,32.53,2.37,0.08,4383.0,0.401
26.9,80.2,2022-02-09,0,14.93,78.29,1.95,242.52,132.0,0.369
